MSN,YYYYMM,Value,Column_Order,Description,Unit
RFEIEUS,200601.0,2.69,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200602.0,2.073,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200603.0,1.397,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200604.0,1.745,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200605.0,1.698,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200606.0,2.647,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200607.0,3.45,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200608.0,4.54,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200609.0,1.975,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200610.0,2.214,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200611.0,2.127,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200612.0,1.853,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200613.0,28.408,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200701.0,2.79,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200702.0,4.704,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200703.0,2.558,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200704.0,2.445,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200705.0,2.192,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200706.0,2.74,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200707.0,2.742,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200708.0,3.75,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200709.0,2.389,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200710.0,2.256,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200711.0,1.072,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200712.0,1.615,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200713.0,31.253,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200801.0,1.616,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200802.0,1.302,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200803.0,1.151,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200804.0,1.305,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200805.0,1.396,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200806.0,2.341,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200807.0,1.927,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200808.0,1.621,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200809.0,1.948,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200810.0,1.173,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200811.0,1.311,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200812.0,1.854,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200813.0,18.944,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200901.0,2.96,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200902.0,1.181,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200903.0,1.002,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200904.0,.847,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200905.0,1.105,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200906.0,1.161,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200907.0,1.267,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200908.0,1.497,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200909.0,.934,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200910.0,1.052,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200911.0,.624,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200912.0,.629,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,200913.0,14.259,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201001.0,1.43,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201002.0,.525,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201003.0,.622,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201004.0,.601,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201005.0,1.018,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201006.0,1.559,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201007.0,1.848,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201008.0,1.511,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201009.0,.914,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201010.0,.575,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201011.0,.513,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201012.0,1.021,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201013.0,12.139,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201101.0,.865,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201102.0,.507,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201103.0,.571,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201104.0,.686,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201105.0,.637,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201106.0,.646,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201107.0,.797,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201108.0,.681,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201109.0,.496,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201110.0,.49,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201111.0,.479,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201112.0,.478,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201113.0,7.333,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201201.0,.524,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201202.0,.394,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201203.0,.445,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201204.0,.416,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201205.0,.438,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201206.0,.676,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201207.0,.804,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201208.0,.584,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201209.0,.438,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201210.0,.471,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201211.0,.421,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201212.0,.435,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201213.0,6.045,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201301.0,.763,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201302.0,.506,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201303.0,.437,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201304.0,.443,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201305.0,.437,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201306.0,.467,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201307.0,.677,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201308.0,.504,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201309.0,.434,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201310.0,.432,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201311.0,.396,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201312.0,.588,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201313.0,6.085,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201401.0,2.123,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201402.0,.769,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201403.0,.877,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201404.0,.419,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201405.0,.369,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201406.0,.397,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201407.0,.48,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201408.0,.5,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201409.0,.411,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201410.0,.398,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201411.0,.383,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201412.0,.372,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201413.0,7.497,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201501.0,.877,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201502.0,2.067,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201503.0,.423,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201504.0,.417,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201505.0,.39,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201506.0,.445,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201507.0,.588,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201508.0,.529,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201509.0,.465,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201510.0,.428,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201511.0,.461,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201512.0,.396,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201513.0,7.484,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201601.0,.528,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201602.0,.567,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201603.0,.334,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201604.0,.34,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201605.0,.368,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201606.0,.42,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
RFEIEUS,201607.0,.662,5.0,Residual Fuel Oil Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197301.0,27.369,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197302.0,23.034,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197303.0,21.034,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197304.0,17.714,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197305.0,18.87,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197306.0,22.856,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197307.0,25.242,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197308.0,27.158,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197309.0,23.758,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197310.0,23.726,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197311.0,22.837,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197312.0,22.104,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197313.0,275.704,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197401.0,23.021,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197402.0,19.977,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197403.0,19.478,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197404.0,17.644,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197405.0,19.993,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197406.0,20.224,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197407.0,24.52,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197408.0,24.021,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197409.0,21.909,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197410.0,22.446,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197411.0,24.04,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197412.0,26.522,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197413.0,263.796,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197501.0,26.436,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197502.0,21.33,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197503.0,19.822,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197504.0,18.196,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197505.0,18.1,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197506.0,20.01,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197507.0,21.746,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197508.0,24.11,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197509.0,18.232,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197510.0,18.722,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
PAEIEUS,197511.0,18.486,6.0,Petroleum Electric Power Sector CO2 Emissions,Million Metric Tons of Carbon Dioxide
