Geographic ID,Region,County,Route,Road,Milepoint,Latitude,Longitude,Location 1
14824,5, , , ,0.0,42.93016446,-78.85497602,"(42.93016446, -78.85497602)"
25307,7,ST LAWRENCE,NY72,State Highway 72,8.2395,44.62628114,-74.81740812,"(44.62628114, -74.81740812)"
19137,5, , , ,0.0,42.32857861,-79.56853125,"(42.32857861, -79.56853125)"
13934,4,GENESEE,NY63,Main St,56.3074,43.06732973,-78.27206237,"(43.06732973, -78.27206237)"
12604,4,MONROE,NY65,East St,4.6435,42.95279637,-77.59082514,"(42.95279637, -77.59082514)"
6869,3,OSWEGO,NY104,W Bridge St,151.8068,43.45429553,-76.51945255,"(43.45429553, -76.51945255)"
16240,5,ERIE,NY240,Harlem Rd,47.5478,42.9189997,-78.78448098,"(42.9189997, -78.78448098)"
4080,2,HERKIMER,922B,S Washington St,0.2554,43.02018037,-74.98073857,"(43.02018037, -74.98073857)"
19448,5, , , ,0.0,42.19026805,-79.25106413,"(42.19026805, -79.25106413)"
19138,5, , , ,0.0,42.32850513,-79.56866917,"(42.32850513, -79.56866917)"
12931,4,MONROE,NY253,Lehigh StaTIOGAn Rd,8.9511,43.05940906,-77.59291997,"(43.05940906, -77.59291997)"
14479,5, , , ,0.0,42.89273283,-78.83995825,"(42.89273283, -78.83995825)"
38323,10,SUFFOLK,NY27,Montauk Hwy,115.9997,41.03623771,-71.94151033,"(41.03623771, -71.94151033)"
30659,8,DUTCHESS,NY22,Route 22,69.8093,41.7391506,-73.58006843,"(41.7391506, -73.58006843)"
28406,8,WESTCHESTER,NY127,Keeler Ave,0.2458,40.95586012,-73.72048071,"(40.95586012, -73.72048071)"
12244,4,LIVINGSTON,NY36,North St,79.7585,42.98585365,-77.8577193,"(42.98585365, -77.8577193)"
30295,8,ORANGE,NY208,Homestead Ave,13.6141,41.48336658,-74.21835604,"(41.48336658, -74.21835604)"
25069,7,JEFFERSON,NY180,Brown St,3.7743,44.00947626,-76.04436008,"(44.00947626, -76.04436008)"
1832,1,ALBANY,NY143,Main St,18.3484,42.47325543,-73.80108553,"(42.47325543, -73.80108553)"
12960,4,MONROE,NY15A,E Henrietta Rd,33.6597,43.10063385,-77.6142022,"(43.10063385, -77.6142022)"
22894,6,YATES,NY14A,Liberty St,21.0625,42.66125705,-77.05643467,"(42.66125705, -77.05643467)"
42195,11, , , ,0.0,40.88595794,-73.89730052,"(40.88595794, -73.89730052)"
28648,8,WESTCHESTER,NY133,W Main St,8.1153,41.20876928,-73.73671727,"(41.20876928, -73.73671727)"
41774,11, , , ,0.0,40.73424664,-73.86446967,"(40.73424664, -73.86446967)"
2948,1,SARATOGA,NY32,Saratoga Ave,125.6589,42.78049597,-73.69625579,"(42.78049597, -73.69625579)"
29112,8,WESTCHESTER,NY9A,N Riverside Ave,41.8889,41.20829295,-73.89410497,"(41.20829295, -73.89410497)"
25117,7,LEWIS,NY26,State Hwy 26,147.7265,43.73784457,-75.46884546,"(43.73784457, -75.46884546)"
2237,1,SCHENECTADY,NY147,Sacandaga Rd,0.1184,42.82899905,-73.96758339,"(42.82899905, -73.96758339)"
5911,2,ONEIDA,NY233,State Route 233,6.096,43.116423,-75.40371107,"(43.116423, -75.40371107)"
27621,8,ORANGE,NY211,Union St,22.7122,41.52638228,-74.23798417,"(41.52638228, -74.23798417)"
11479,4,GENESEE,NY237,Byron Holley Rd,4.7432,43.0480713,-78.06551027,"(43.0480713, -78.06551027)"
28604,8,WESTCHESTER,US9,S Highland Ave,23.8966,41.15715967,-73.86096866,"(41.15715967, -73.86096866)"
12141,4,WYOMING,NY19,S Main St,61.2217,42.73501567,-78.13256772,"(42.73501567, -78.13256772)"
17969,5,NIAGARA,NY78,S Transit St,59.8697,43.15314412,-78.69675214,"(43.15314412, -78.69675214)"
7379,3,SENECA,NY414,S Main St,38.9223,42.6126955,-76.82279986,"(42.6126955, -76.82279986)"
41257,11, , , ,0.0,40.6242766,-73.97037566,"(40.6242766, -73.97037566)"
25458,7,FRANKLIN,NY95,State Hwy 95,8.5114,44.93900745,-74.5675179,"(44.93900745, -74.5675179)"
28855,8,WESTCHESTER,NY117,Manville Rd,4.1878,41.13500465,-73.79324175,"(41.13500465, -73.79324175)"
13425,4, , , ,0.0,43.09605871,-77.61216173,"(43.09605871, -77.61216173)"
19698,5,CHAUTAUQUA,NY394,Water St,8.7726,42.24438142,-79.49637225,"(42.24438142, -79.49637225)"
14298,5,ERIE,NY5,Main St,86.9242,42.97830972,-78.60762052,"(42.97830972, -78.60762052)"
18470,5,NIAGARA,NY104,Main St,0.868,43.09909183,-79.05353865,"(43.09909183, -79.05353865)"
11071,4,MONROE,NY104,Ridge Rd  W,77.3915,43.21076186,-77.70759794,"(43.21076186, -77.70759794)"
4208,2,ONEIDA,NY5A,Commercial Dr,0.5502,43.08620393,-75.31561823,"(43.08620393, -75.31561823)"
36613,10, , , ,0.0,40.79290113,-73.69563412,"(40.79290113, -73.69563412)"
37152,10,SUFFOLK,NY27A,Montauk Hwy,8.4665,40.69537516,-73.29886052,"(40.69537516, -73.29886052)"
36280,10,NASSAU,NY107,Hicksville Rd,5.039,40.73664329,-73.49434972,"(40.73664329, -73.49434972)"
16998,5,ERIE,NY324,Sheridan Dr,3.3443,42.98093508,-78.84414746,"(42.98093508, -78.84414746)"
11042,4,MONROE,NY104,Ridge Rd  W,77.614,43.21015908,-77.70122602,"(43.21015908, -77.70122602)"
20250,5,CHAUTAUQUA,952P,Forest Ave,6.712,42.07896228,-79.24445956,"(42.07896228, -79.24445956)"
16753,5,ERIE,NY240,Harlem Rd,50.2242,42.95767578,-78.78414165,"(42.95767578, -78.78414165)"
838,1,ALBANY,NY5,Central Ave,360.5332,42.75863745,-73.87938426,"(42.75863745, -73.87938426)"
2925,1,SARATOGA,US9,Main St,190.1746,43.30109073,-73.63690315,"(43.30109073, -73.63690315)"
14729,5, , , ,0.0,42.91090901,-78.8432057,"(42.91090901, -78.8432057)"
16906,5,ERIE,NY324,Sheridan Dr,9.7681,42.97788996,-78.71779217,"(42.97788996, -78.71779217)"
24275,7,JEFFERSON,NY126,State St,14.6254,43.97783603,-75.60947431,"(43.97783603, -75.60947431)"
8553,3,ONONDAGA,NY298,Court St,3.7412,43.08147562,-76.12001262,"(43.08147562, -76.12001262)"
1022,1,ALBANY,US20,Western Ave,339.4767,42.67786939,-73.82708341,"(42.67786939, -73.82708341)"
10280,4,MONROE,NY31,BROCKLANDkport Spencerport Rd,64.268,43.19814365,-77.89915988,"(43.19814365, -77.89915988)"
19959,5, , , ,0.0,42.11297589,-79.213822,"(42.11297589, -79.213822)"
32415,9,BROOME,NY17C,E Main St,32.884,42.09868228,-76.04776171,"(42.09868228, -76.04776171)"
10476,4,MONROE,942G,Plymouth Ave  S,0.1321,43.15319332,-77.61484275,"(43.15319332, -77.61484275)"
7815,3,OSWEGO,NY104,W Bridge St,152.1396,43.45581433,-76.5134129,"(43.45581433, -76.5134129)"
23288,6,CHEMUNG,NY352,W Water St,15.2895,42.08018499,-76.84698598,"(42.08018499, -76.84698598)"
262,1,ALBANY,US20,Western Ave,333.6513,42.71317084,-73.92941937,"(42.71317084, -73.92941937)"
9118,4,MONROE,NY31,Pittsford Palmyra Rd,91.2675,43.06875213,-77.42939669,"(43.06875213, -77.42939669)"
6161,2, , , ,0.0,42.84076725,-75.55425829,"(42.84076725, -75.55425829)"
36902,10,NASSAU,NY24,Hempstead Tpke,11.4297,40.7250929,-73.55286688,"(40.7250929, -73.55286688)"
14662,5, , , ,0.0,42.89514096,-78.87024333,"(42.89514096, -78.87024333)"
5543,2,HERKIMER,NY29,N Helmer Ave,12.3162,43.1078856,-74.77151335,"(43.1078856, -74.77151335)"
12901,4,MONROE,NY15,W Henrietta Rd,41.811,43.08095092,-77.6399765,"(43.08095092, -77.6399765)"
873,1,ALBANY,NY5,Central Ave,365.035,42.70853254,-73.82216212,"(42.70853254, -73.82216212)"
7269,3,SENECA,NY96,Virginia St,79.0534,42.90793855,-76.86227499,"(42.90793855, -76.86227499)"
20701,5,CATTARAUGUS,NY353,Erie St,7.5951,42.25088787,-78.80140713,"(42.25088787, -78.80140713)"
5552,2,HERKIMER,NY51,Central Ave,54.7245,43.01930824,-75.03197776,"(43.01930824, -75.03197776)"
25841,7,JEFFERSON,NY12E,E Broadway,25.4872,44.13236491,-76.32285594,"(44.13236491, -76.32285594)"
37839,10,SUFFOLK,NY25,Jericho Tpke,38.9672,40.84222394,-73.30021393,"(40.84222394, -73.30021393)"
23798,7, , , ,0.0,44.00206581,-75.98560846,"(44.00206581, -75.98560846)"
3085,1,WASHINGTON,US4,Broadway,50.6832,43.26895422,-73.58657159,"(43.26895422, -73.58657159)"
22240,5, , , ,0.0,42.94871742,-78.75459526,"(42.94871742, -78.75459526)"
56,1,GREEN,NY385,Mansion St,12.9545,42.36030933,-73.81683991,"(42.36030933, -73.81683991)"
17517,5,NIAGARA,US62,Niagara Falls Blvd,90.4781,43.05901966,-78.83836458,"(43.05901966, -78.83836458)"
13335,4, , , ,0.0,42.8015776,-77.12857905,"(42.8015776, -77.12857905)"
35878,10,NASSAU,NY107,Hicksville Rd,4.3552,40.72754188,-73.48988024,"(40.72754188, -73.48988024)"
15677,5, , , ,0.0,43.03706085,-78.82322094,"(43.03706085, -78.82322094)"
17129,5,NIAGARA,951B,Walnut St,0.2339,43.1711541,-78.68151518,"(43.1711541, -78.68151518)"
20911,5, , , ,0.0,42.07704326,-78.45722034,"(42.07704326, -78.45722034)"
10925,4,MONROE,NY250,South Ave,12.1544,43.20902182,-77.43044469,"(43.20902182, -77.43044469)"
29780,8,PUTNAM,NY301,Route 301,18.8,41.42632655,-73.67904648,"(41.42632655, -73.67904648)"
9100,4,MONROE,NY15A,E Henrietta Rd,30.7145,43.05951912,-77.61251167,"(43.05951912, -77.61251167)"
4223,2,ONEIDA,921B,Burrstone Rd,0.6892,43.09476421,-75.28393727,"(43.09476421, -75.28393727)"
10802,4,MONROE,NY250,Nine Mile Point Rd,5.9359,43.12054579,-77.44172437,"(43.12054579, -77.44172437)"
10637,4,MONROE,NY96,E JEFFERSONferson Rd,118.311,43.08483428,-77.51177675,"(43.08483428, -77.51177675)"
5462,2,HERKIMER,NY28,State Route 28,202.6117,43.71338751,-74.9601474,"(43.71338751, -74.9601474)"
30580,8,DUTCHESS,NY9D,W Main St,24.1377,41.60187757,-73.92057365,"(41.60187757, -73.92057365)"
18586,5,NIAGARA,US62,Walnut Ave,101.338,43.09357628,-79.02949344,"(43.09357628, -79.02949344)"
5478,2,FULTON,NY30A,S Comrie Ave,26.5462,43.00750918,-74.35963128,"(43.00750918, -74.35963128)"
33586,10,SUFFOLK,NY27A,Montauk Hwy,8.2702,40.69611357,-73.30231267,"(40.69611357, -73.30231267)"
23746,6,CHEMUNG,NY14,S Broadway,4.4897,42.05476514,-76.81976507,"(42.05476514, -76.81976507)"
30930,8,DUTCHESS,US9,South Rd,62.0255,41.6584285,-73.93023582,"(41.6584285, -73.93023582)"
38930,10,SUFFOLK,NY27,Montauk Hwy,115.6991,41.0336087,-71.94577766,"(41.0336087, -71.94577766)"
16048,5,ERIE,US20,Broadway,75.6693,42.90125659,-78.68376394,"(42.90125659, -78.68376394)"
42141,11, , , ,0.0,40.83491587,-73.86691206,"(40.83491587, -73.86691206)"
19976,5,CHAUTAUQUA,NY394,E 2nd St,29.5665,42.11017671,-79.21961387,"(42.11017671, -79.21961387)"
23361,6,CHEMUNG,NY352,W Water St,16.1284,42.08282154,-76.83239138,"(42.08282154, -76.83239138)"
10137,4,WAYNE,NY104,State Route 104,104.9516,43.23298697,-77.18717663,"(43.23298697, -77.18717663)"
4961,2,MADISON,NY8,State Highway 8,59.7007,42.81224672,-75.25274493,"(42.81224672, -75.25274493)"
18370,5,NIAGARA,NY104,Main St,0.092,43.08993956,-79.061792,"(43.08993956, -79.061792)"
10344,4,MONROE,NY18,Latta Rd,82.1528,43.25302982,-77.67790403,"(43.25302982, -77.67790403)"
39598,10,SUFFOLK,NY231,Deer Park Ave,3.5198,40.74530106,-73.32273519,"(40.74530106, -73.32273519)"
37328,10,SUFFOLK,906C,Sunrise Hwy,4.4848,40.72633771,-73.28534691,"(40.72633771, -73.28534691)"
38915,10,SUFFOLK,NY27,Main St,101.8441,40.96390358,-72.18481383,"(40.96390358, -72.18481383)"
36039,10,NASSAU,NY106,Newbridge Rd,4.9503,40.76022469,-73.52852891,"(40.76022469, -73.52852891)"
38723,10,SUFFOLK,NY25A,Main St,31.5784,40.87405832,-73.4200656,"(40.87405832, -73.4200656)"
16276,5,ERIE,NY240,OrCHAUTAUQUArd Park Rd,41.7401,42.83659633,-78.78847964,"(42.83659633, -78.78847964)"
28581,8,WESTCHESTER,NY141,Broadway,2.4678,41.12777229,-73.77887996,"(41.12777229, -73.77887996)"
499,1,RENSSELAER,NY40,Main St,12.2781,42.89637221,-73.58693914,"(42.89637221, -73.58693914)"
2612,1,ALBANY,NY5,Central Ave,361.8749,42.74359167,-73.86268947,"(42.74359167, -73.86268947)"
5497,2,HERKIMER,NY28,W State St,139.4175,43.02358222,-74.98974451,"(43.02358222, -74.98974451)"
11397,4,GENESEE,NY5,E Main St,109.7675,42.99568956,-78.17042783,"(42.99568956, -78.17042783)"
1391,1,SCHENECTADY,NY7,Curry Rd,136.8773,42.78097037,-73.95766725,"(42.78097037, -73.95766725)"
1174,1,SARATOGA,NY32,Broad St,127.0546,42.790053,-73.67829674,"(42.790053, -73.67829674)"
29541,8,ROCKLAND,US9W,S Highland Ave,7.0588,41.09249112,-73.92860156,"(41.09249112, -73.92860156)"
7280,3,ONONDAGA,NY370,2nd St,31.6069,43.1045272,-76.21328717,"(43.1045272, -76.21328717)"
35288,10,SUFFOLK,NY112,Route 112,11.8973,40.92391774,-73.04631617,"(40.92391774, -73.04631617)"
21746,5,ERIE,NY277,S Buffalo St,6.5657,42.7672919,-78.74401341,"(42.7672919, -78.74401341)"
13398,4, , , ,0.0,43.21253396,-77.72218388,"(43.21253396, -77.72218388)"
36954,10,NASSAU,NY24,N Wantagh Ave,14.3411,40.72540854,-73.49744686,"(40.72540854, -73.49744686)"
16501,5,ERIE,NY265,Military Rd,2.6826,42.96640762,-78.88770684,"(42.96640762, -78.88770684)"
32634,9,DELAWARE,NY28,Main St,55.953,42.18956381,-74.7846561,"(42.18956381, -74.7846561)"
19500,5,CHAUTAUQUA,NY60,Main St,32.9083,42.48396279,-79.3283237,"(42.48396279, -79.3283237)"
31956,9,SULLIVAN,NY42,Forestburgh Rd,21.6091,41.64899739,-74.70190389,"(41.64899739, -74.70190389)"
37392,10,SUFFOLK,906D,Sunrise Hwy,4.8122,40.73365811,-73.25952346,"(40.73365811, -73.25952346)"
7471,3,CAYUGA,NY326,GENESEEesee St,8.0217,42.91929207,-76.59218707,"(42.91929207, -76.59218707)"
16417,5,ERIE,NY263,Millersport Hwy,1.2144,42.9777285,-78.80074204,"(42.9777285, -78.80074204)"
30064,8,ULSTER,US209,N Main St,31.0087,41.7214403,-74.39189911,"(41.7214403, -74.39189911)"
20005,5,CHAUTAUQUA,NY394,E 2nd St,29.1305,42.10528617,-79.22500445,"(42.10528617, -79.22500445)"
22954,6,YATES,NY54A,State Route 54A,14.915,42.59865337,-77.15363931,"(42.59865337, -77.15363931)"
36794,10,NASSAU,NY24,Hempstead Tpke,4.2302,40.70822675,-73.68425008,"(40.70822675, -73.68425008)"
379,1,SCHENECTADY,911H,Altamont Ave,0.0497,42.78052119,-73.95548604,"(42.78052119, -73.95548604)"
31788,9,OTSEGO,NY7,Oneida St,68.5729,42.45447806,-75.0977273,"(42.45447806, -75.0977273)"
42016,11, , , ,0.0,40.82631487,-73.85989752,"(40.82631487, -73.85989752)"
31565,9,BROOME,NY17C,Campville Rd,30.5936,42.09186774,-76.09028071,"(42.09186774, -76.09028071)"
27919,8,DUTCHESS,US44,Franklin Ave,46.2367,41.78530568,-73.69401617,"(41.78530568, -73.69401617)"
1147,1,SARATOGA,NY29,Spring St,79.2522,43.10458896,-73.58233157,"(43.10458896, -73.58233157)"
34493,10,SUFFOLK,NY25,W Jericho Tpke,31.9895,40.82882907,-73.42693771,"(40.82882907, -73.42693771)"
22968,6,YATES,NY247,S Main St,3.594,42.75902066,-77.22607124,"(42.75902066, -77.22607124)"
34640,10,SUFFOLK,NY25,Middle Country Rd,49.8595,40.8584215,-73.10211658,"(40.8584215, -73.10211658)"
30392,8,ORANGE,980T,Water St,2.5766,41.50309242,-74.00628161,"(41.50309242, -74.00628161)"
40349,10,SUFFOLK,906B,Express Dr  N,27.9854,40.8078943,-73.22989992,"(40.8078943, -73.22989992)"
40077,10,SUFFOLK,NY27A,Montauk Hwy,4.9682,40.68099305,-73.35854213,"(40.68099305, -73.35854213)"
10407,4,MONROE,NY104,Ridge Rd  W,80.6369,43.20257459,-77.64452187,"(43.20257459, -77.64452187)"
19405,5,CHAUTAUQUA,NY60,Foote Ave,2.6786,42.08184535,-79.22950175,"(42.08184535, -79.22950175)"
25840,7,JEFFERSON,NY12E,E Broadway St,24.8356,44.12823198,-76.33473763,"(44.12823198, -76.33473763)"
19384,5, , , ,0.0,42.46853492,-79.17658018,"(42.46853492, -79.17658018)"
5217,2,MADISON,NY13,Seneca Tpke,102.0869,43.06986577,-75.7520569,"(43.06986577, -75.7520569)"
11289,4,LIVINGSTON,NY15A,Lake Ave,18.5793,42.90216164,-77.61151818,"(42.90216164, -77.61151818)"
42212,11, , , ,0.0,40.81379445,-73.93103558,"(40.81379445, -73.93103558)"
11404,4,GENESEE,NY5,E Main St,109.3032,42.99690768,-78.17949538,"(42.99690768, -78.17949538)"
39358,10,SUFFOLK,906C,Sunrise Hwy,0.0487,40.71129975,-73.36600807,"(40.71129975, -73.36600807)"
1580,1,SCHENECTADY,914E,Veeder Ave,0.0186,42.80881155,-73.94205124,"(42.80881155, -73.94205124)"
9193,4,MONROE,NY31F,Macedon Center Rd,7.5759,43.09429006,-77.38753171,"(43.09429006, -77.38753171)"
6309,3,CAYUGA,NY5,Arterial   E,199.0638,42.93366026,-76.5697119,"(42.93366026, -76.5697119)"
36119,10,NASSAU,NY25,Jericho Tpke,26.891,40.80826153,-73.51733754,"(40.80826153, -73.51733754)"
25459,7,CLINTON,NY189,State Route 189,2.5721,44.95403074,-73.93192728,"(44.95403074, -73.93192728)"
31933,9,TIOGA,NY17C,Main St,18.4944,42.10168472,-76.26647209,"(42.10168472, -76.26647209)"
957,1,ALBANY,NY5,Central Ave,361.8258,42.74425885,-73.86306018,"(42.74425885, -73.86306018)"
20470,5, , , ,0.0,42.08635573,-78.42979086,"(42.08635573, -78.42979086)"
27104,8,PUTNAM,NY311,Route 311,5.4333,41.51359614,-73.60427038,"(41.51359614, -73.60427038)"
5997,2,ONEIDA,NY49,NY49,46.6203,43.22780287,-75.49091562,"(43.22780287, -75.49091562)"
30172,8,ORANGE,US9W,Quassaick Ave,42.549,41.4904329,-74.02117379,"(41.4904329, -74.02117379)"
25950,8,WESTCHESTER,NY100,Central Park Ave,0.2955,40.93592434,-73.85649334,"(40.93592434, -73.85649334)"
4036,2,MONTARIOGOMERY,NY5,E Main St,309.2604,42.99848125,-74.67540758,"(42.99848125, -74.67540758)"
18517,5, , , ,0.0,43.17312219,-79.02646878,"(43.17312219, -79.02646878)"
29835,8,ORANGE,NY94,Oakland Ave,4.2102,41.25586513,-74.36003138,"(41.25586513, -74.36003138)"
20304,5,CHAUTAUQUA,951C,Washington St,0.0619,42.09948658,-79.24483454,"(42.09948658, -79.24483454)"
526,1,RENSSELAER,NY22,Classic St,162.108,42.90222272,-73.34897017,"(42.90222272, -73.34897017)"
23271,6,CHEMUNG,NY352,W Water St,16.2992,42.08179175,-76.82810625,"(42.08179175, -76.82810625)"
30375,8,ORANGE,980P,South St,1.4993,41.50761641,-74.02260447,"(41.50761641, -74.02260447)"
4913,2,ONEIDA,921C,N GENESEEesee St,1.33,43.11653349,-75.21076035,"(43.11653349, -75.21076035)"
15811,5,ERIE,US20,Transit Rd,71.8051,42.85573605,-78.69708894,"(42.85573605, -78.69708894)"
1834,1,ALBANY,NY143,Church St,18.7168,42.47430988,-73.79407574,"(42.47430988, -73.79407574)"
16042,5,ERIE,US20,Broadway,75.5851,42.90156443,-78.68538134,"(42.90156443, -78.68538134)"
14236,5,ERIE,NY5,Main St,79.8908,42.96310107,-78.7427421,"(42.96310107, -78.7427421)"
28215,8,COLUMBIA,US9,Broad St,119.3452,42.39332761,-73.70195024,"(42.39332761, -73.70195024)"
22964,6,YATES,NY247,State Route 247,3.2951,42.75497588,-77.22430208,"(42.75497588, -77.22430208)"
41445,11, , , ,0.0,40.65027652,-73.97467733,"(40.65027652, -73.97467733)"
4128,2,MADISON,NY5,GENESEEesee St,242.2697,43.04962106,-75.86594372,"(43.04962106, -75.86594372)"
29905,8,ORANGE,NY17M,Fulton St,18.7395,41.44311739,-74.42304355,"(41.44311739, -74.42304355)"
21666,5, , , ,0.0,43.02659034,-78.8605271,"(43.02659034, -78.8605271)"
27825,8,DUTCHESS,US9,Route 9,52.1183,41.52269011,-73.889909,"(41.52269011, -73.889909)"
9454,4,MONROE,NY19,Lake Rd  S,97.6744,43.20017942,-77.94328577,"(43.20017942, -77.94328577)"
29718,8,ROCKLAND,NY303,Route 303,0.2125,41.01866234,-73.94256102,"(41.01866234, -73.94256102)"
1429,1,SCHENECTADY,NY147,Sacandaga Rd,0.5522,42.8346109,-73.97105635,"(42.8346109, -73.97105635)"
3549,1,GREEN,NY23A,Main St,15.5142,42.20528364,-74.20283847,"(42.20528364, -74.20283847)"
12769,4,MONROE,NY104,Ridge Rd  W,80.6369,43.202281,-77.64469726,"(43.202281, -77.64469726)"
3929,2,MADISON,US20,US Route 20,234.2692,42.91723406,-75.77645762,"(42.91723406, -75.77645762)"
9717,4,GENESEE,NY5,E Main St,109.8325,42.99572195,-78.16900147,"(42.99572195, -78.16900147)"
5137,2,HERKIMER,NY28,COLUMBIAumbia St,137.3862,43.00307668,-75.0073003,"(43.00307668, -75.0073003)"
35396,10,NASSAU,NY27,W Sunrise Hwy,16.1195,40.6634905,-73.71456646,"(40.6634905, -73.71456646)"
3397,1,ESSEX,NY22,N Main St,287.5218,44.36385189,-73.39165545,"(44.36385189, -73.39165545)"
36151,10,NASSAU,NY101,Port Washington Blvd,2.3531,40.82666424,-73.68301297,"(40.82666424, -73.68301297)"
3753,1,SARATOGA,NY67,State Hwy 67,51.2246,42.96996473,-73.80637792,"(42.96996473, -73.80637792)"
27597,8,ORANGE,NY208,ULSTERter Ave,19.7121,41.56395941,-74.18732078,"(41.56395941, -74.18732078)"
27782,8, , , ,0.0,42.04038318,-74.12379565,"(42.04038318, -74.12379565)"
2506,1,WASHINGTON,NY22,Broadway,218.2655,43.55569631,-73.40317496,"(43.55569631, -73.40317496)"
17452,5,NIAGARA,NY61,Hyde Park Blvd,0.82,43.09365657,-79.02334074,"(43.09365657, -79.02334074)"
30052,8,ULSTER,NY52,State Route 52,50.2901,41.71603402,-74.39417244,"(41.71603402, -74.39417244)"
6164,3,TOMPKINS,NY13,S Meadow St,26.9266,42.43028461,-76.50811859,"(42.43028461, -76.50811859)"
4951,2,MADISON,NY13,Cortland St,70.8295,42.75608327,-75.89021443,"(42.75608327, -75.89021443)"
41480,11, , , ,0.0,40.66901353,-73.8016395,"(40.66901353, -73.8016395)"
5564,2,HERKIMER,NY51,OTSEGOego St,53.5527,43.00511378,-75.04398793,"(43.00511378, -75.04398793)"
8522,3,ONONDAGA,US11,S Main St,93.6104,43.12519141,-76.13863075,"(43.12519141, -76.13863075)"
11486,4,MONROE,NY253,Lehigh StaTIOGAn Rd,6.435,43.05863138,-77.64285357,"(43.05863138, -77.64285357)"
30231,8,ORANGE,NY32,Route 32,2.5212,41.34719439,-74.12611507,"(41.34719439, -74.12611507)"
20678,5, , , ,0.0,42.24830159,-78.79671302,"(42.24830159, -78.79671302)"
33888,10,SUFFOLK,NY112,Route 112,1.9674,40.79435974,-73.00737998,"(40.79435974, -73.00737998)"
39785,10,SUFFOLK,NY454,Veterans Memorial Hwy,12.2569,40.78076221,-73.0788122,"(40.78076221, -73.0788122)"
37777,10,SUFFOLK,NY110,Walt Whitman Rd,11.3411,40.83088628,-73.41067898,"(40.83088628, -73.41067898)"
10513,4,MONROE,NY33A,Chili Ave,10.8968,43.10787591,-77.74505978,"(43.10787591, -77.74505978)"
21146,5,CATTARAUGUS,952M,Main Street Er,0.8966,42.16143637,-78.97889991,"(42.16143637, -78.97889991)"
8295,3,CORTLAND,NY90,Cayuga St,0.3865,42.63437361,-76.18629716,"(42.63437361, -76.18629716)"
21448,5,ERIE,NY5,Church St,69.5351,42.88303893,-78.87505035,"(42.88303893, -78.87505035)"
23907,7, , , ,0.0,44.12919329,-76.3318635,"(44.12919329, -76.3318635)"
4069,2,FULTON,920C,Briggs St,0.1369,43.01397553,-74.36325123,"(43.01397553, -74.36325123)"
12442,4,ONTARIO,NY21,Gibson St,74.0198,42.89572655,-77.26952055,"(42.89572655, -77.26952055)"
30543,8,DUTCHESS,NY9D,Route 9D,17.1467,41.51838694,-73.97374099,"(41.51838694, -73.97374099)"
39981,10,NASSAU,NY106,Newbridge Rd,1.8338,40.71723087,-73.54505857,"(40.71723087, -73.54505857)"
3184,1,SCHENECTADY,NY7,Troy Schenectady Rd,145.7147,42.77778628,-73.8398783,"(42.77778628, -73.8398783)"
28371,8,WESTCHESTER,NY125,Weaver St,0.4581,40.93990474,-73.75338025,"(40.93990474, -73.75338025)"
29929,8,ORANGE,NY17M,North St,17.3495,41.45105296,-74.41684517,"(41.45105296, -74.41684517)"
32599,9,OTSEGO,NY7,Main St,62.4386,42.39738812,-75.17329861,"(42.39738812, -75.17329861)"
42080,11, , , ,0.0,40.82836288,-73.81744603,"(40.82836288, -73.81744603)"
14054,4,LIVINGSTON,NY5,Main St,126.0672,42.97332589,-77.85312271,"(42.97332589, -77.85312271)"
2501,1,WASHINGTON,US4,Poultney St,73.9043,43.54996142,-73.39138744,"(43.54996142, -73.39138744)"
17228,5,NIAGARA,NY31E,State St,0.6457,43.21241265,-78.47389248,"(43.21241265, -78.47389248)"
17948,5,NIAGARA,NY78,S Transit Rd,59.3895,43.14619084,-78.69669159,"(43.14619084, -78.69669159)"
