cle_interop_numero_suffixe_voie_nom_commune_nom_position_source_date_der_maj_uid_adresse_x_y_long_lat_lieudit_complement_nom_commune_insee_commune_deleguee_insee_commune_deleguee_nom_cad_parcelles
05032_x020_00144;144;;Rue du 19 Mars 1962;CHAMPOLEON;entrée;commune;2020-02-25;;958161.54465394;6407633.90714607;6.2608122136634;44.7198486028176;Les Borels;05032;;;0500320000F0702
05032_x021_00127;127;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957135.48;6408731.49;6.24843674671277;44.730102340435;Le Chatelard;05032;;;0500320000C0121
05032_x021_00129;129;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-03-19;;957139.93;6408706.39;6.24847986323142;44.7298749093742;Le Chatelard;05032;;;0500320000C0126
05032_x021_00301;301;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957086.82;6408690.31;6.24780132405804;44.729749927265;Le Chatelard;05032;;;0500320000C0139
05032_x021_00317;317;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957082.46;6408682.88;6.24774244741427;44.7296847058178;Le Chatelard;05032;;;0500320000C0140
05032_x021_00322;322;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957075.589887608;6408680.31945128;6.24765442492455;44.7296642159818;Le Chatelard;05032;;;0500320000C0141
05032_x021_00363;363;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957086.031760361;6408646.6111238;6.24776868399173;44.729357132184;Le Chatelard;05032;;;0500320000C0145
05032_x021_00364;364;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957078.182835876;6408648.99383302;6.24767087761473;44.7293814710668;Le Chatelard;05032;;;0500320000C0143
05032_x021_00365;365;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957091.59;6408663.66;6.24784767593787;44.729508435217;Le Chatelard;05032;;;0500320000C0147
05032_x021_00368;368;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957070.754389488;6408617.73829445;6.24756090951869;44.7291030662495;Le Chatelard;05032;;;0500320000C0468
05032_x021_00371;371;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-02-25;;957119.63;6408668.6;6.24820407258943;44.729542491242;Le Chatelard;05032;;;0500320000C0737
05032_x021_00373;373;;Rue du Chatelard;CHAMPOLEON;entrée;commune;2020-03-19;;957115.37;6408651.77;6.24814157549678;44.7293926766772;Le Chatelard;05032;;;0500320000C0151
05032_x023_00771;771;;Tour des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957137.88;6408076.51;6.24812685295596;44.7242096811439;Les Fermonds;05032;;;0500320000C0261
05032_x023_00773;773;;Tour des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957121.16;6408068.19;6.24791156614162;44.7241410300329;Les Fermonds;05032;;;0500320000C0735
05032_x023_00775;775;;Tour des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957104.4;6408067.05;6.24769950336046;44.7241369798341;Les Fermonds;05032;;;0500320000C0273
05032_x023_00777;777;;Tour des Fermonds;CHAMPOLEON;entrée;commune;2020-02-25;;957133.756024418;6408095.01393968;6.24808442758536;44.7243776571186;Les Fermonds;05032;;;0500320000C0267
05032_x024_00085;85;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958558.02045999;6406516.10116384;6.26523084849322;44.7096462150508;Les Martins;05032;;;0500320000G0270
05032_x024_00088;88;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958576.661655643;6406525.84223977;6.26547107716488;44.7097268999284;Les Martins;05032;;;0500320000G0274
05032_x024_00101;101;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958569.723767035;6406538.52666237;6.26539018148651;44.7098435812332;Les Martins;05032;;;0500320000G0271
05032_x024_00113;113;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958577.712850887;6406560.81200154;6.26550259005833;44.7100410689194;Les Martins;05032;;;0500320000G0280
05032_x024_00130;130;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958590.187034444;6406563.33487012;6.26566126023363;44.7100591195151;Les Martins;05032;;;0500320000G0282
05032_x024_00199;199;;Voie des Martins;CHAMPOLEON;entrée;commune;2020-02-25;;958573.68326912;6406634.64094748;6.26549029556259;44.7107066755531;Les Martins;05032;;;0500320000G0765
